expense_id,user_id,category_id,month,year,amount
2409,14,6,Sep,2024,974.8
2410,19,2,Jun,2024,723.41
2411,11,2,Jul,2024,135.3
2412,17,6,Oct,2023,528.84
2413,1,6,Feb,2023,66.1
2414,7,4,Mar,2024,87.78
2415,11,6,Jun,2024,392.64
2416,10,2,Jul,2024,422.85
2417,7,2,Jul,2024,486.63
2418,15,6,May,2024,509.21
2419,16,1,Oct,2024,969.66
2420,9,2,Feb,2023,503.98
2421,6,2,Jun,2023,163.44
2422,7,4,Jan,2024,580.44
2423,17,3,Apr,2024,586.28
2424,8,2,Aug,2024,256.0
2425,18,5,Jun,2024,753.94
2426,17,3,Nov,2023,338.16
2427,9,4,Feb,2023,391.39
2428,12,4,May,2023,711.61
2429,8,5,Jul,2024,712.45
2430,2,6,Dec,2024,830.36
2431,13,4,Apr,2024,308.85
2432,5,1,Mar,2023,847.9
2433,3,3,Sep,2023,715.52
2434,13,2,May,2024,461.32
2435,7,5,Sep,2024,127.7
2436,19,4,Oct,2024,993.72
2437,16,3,Aug,2023,845.01
2438,4,6,Sep,2024,391.93
2439,3,3,Jun,2024,267.51
2440,14,5,Jul,2024,497.24
2441,19,1,Nov,2024,303.09
2442,8,2,Jan,2023,731.64
2443,17,5,Jun,2024,814.96
2444,15,3,Apr,2023,852.21
2445,5,4,Jan,2024,909.48
2446,16,5,Aug,2024,550.58
2447,19,3,May,2023,142.72
2448,3,5,Sep,2023,742.48
2449,13,5,Dec,2024,193.06
2450,4,4,Feb,2024,551.13
2451,2,5,Sep,2023,448.7
2452,9,4,Apr,2024,989.07
2453,10,1,Feb,2024,175.49
2454,14,4,Oct,2023,374.14
2455,3,1,Oct,2023,286.88
2456,19,4,Oct,2023,203.4
2457,2,3,Feb,2023,353.4
2458,8,2,Aug,2023,274.01
2459,9,6,Dec,2023,143.59
2460,8,5,Sep,2024,616.46
2461,9,4,Sep,2023,139.52
2462,3,5,Jan,2024,478.55
2463,17,5,Dec,2024,31.33
2464,4,2,Oct,2024,148.85
2465,18,2,Mar,2024,230.55
2466,7,3,Jan,2023,394.76
2467,1,4,Sep,2023,522.64
2468,8,2,Nov,2023,998.97
2469,2,6,Jun,2023,776.44
2470,5,3,Nov,2024,138.38
2471,7,1,Oct,2023,961.48
2472,6,1,Jun,2023,662.26
2473,5,3,May,2023,963.9
2474,12,3,May,2023,982.69
2475,19,3,Sep,2024,867.58
2476,20,5,Dec,2024,807.63
2477,3,4,Jun,2024,779.61
2478,2,3,Dec,2024,612.82
2479,4,6,Apr,2024,101.78
2480,19,6,Jan,2023,984.9
2481,15,3,Oct,2023,515.5
2482,11,1,Sep,2023,421.19
2483,12,6,Nov,2023,279.12
2484,14,4,Feb,2024,427.85
2485,4,1,Aug,2023,861.66
2486,13,6,Jun,2024,34.76
2487,3,4,Jul,2023,684.16
2488,20,2,May,2023,990.54
2489,15,5,Dec,2024,771.31
2490,13,2,Nov,2024,647.44
2491,11,2,Mar,2023,65.24
2492,13,3,Oct,2024,939.99
2493,12,2,May,2023,993.07
2494,11,5,Mar,2024,753.69
2495,20,1,Feb,2024,787.53
2496,2,3,Aug,2023,296.7
2497,15,6,Dec,2024,643.34
2498,9,3,Jan,2024,48.67
2499,10,1,Dec,2024,666.14
2500,16,1,Oct,2024,517.22
2501,17,3,Apr,2023,425.82
2502,8,3,Dec,2024,364.96
2503,9,2,Sep,2024,820.37
2504,9,5,May,2024,458.02
2505,13,3,Sep,2024,553.93
2506,20,5,Sep,2023,406.64
2507,8,5,Mar,2023,503.92
2508,5,6,Sep,2023,36.83
2509,3,4,Aug,2023,523.98
2510,12,2,Jul,2024,541.53
2511,19,6,Feb,2024,112.13
2512,16,2,Mar,2023,10.32
2513,9,6,Apr,2023,873.05
2514,15,4,Sep,2023,379.22
2515,19,5,Jul,2023,868.23
2516,7,2,Jun,2023,890.72
2517,7,6,Sep,2024,853.79
2518,20,5,May,2023,534.95
2519,12,2,Dec,2024,258.92
2520,1,6,Oct,2023,620.28
2521,7,5,May,2024,514.97
2522,13,6,Aug,2023,543.45
2523,19,3,Feb,2024,395.47
2524,16,4,Jul,2024,438.52
2525,7,3,Jan,2023,472.05
2526,4,6,Jun,2024,602.88
2527,3,6,Apr,2023,895.03
2528,17,5,Sep,2024,576.08
2529,13,5,Mar,2023,509.17
2530,6,5,Aug,2024,303.36
2531,17,3,Aug,2024,174.43
2532,20,2,Jun,2024,658.35
2533,17,2,Feb,2023,444.08
2534,5,3,Jan,2023,199.34
2535,7,1,Jul,2023,309.01
2536,20,5,Mar,2024,356.34
2537,8,6,Jun,2024,766.63
2538,9,4,Apr,2023,395.3
2539,1,4,Sep,2024,761.29
2540,10,5,Oct,2023,559.18
2541,19,6,May,2024,366.79
2542,16,5,Aug,2024,586.35
2543,15,4,Jun,2023,139.26
2544,7,5,Dec,2023,143.57
2545,1,1,Mar,2023,10.28
2546,4,1,Sep,2023,853.02
2547,14,5,Feb,2024,296.79
2548,12,2,Aug,2023,458.44
2549,14,5,Mar,2023,386.58
2550,9,1,Nov,2023,526.91
2551,17,2,Feb,2024,985.61
2552,5,5,Jan,2024,328.29
2553,7,6,Nov,2023,473.46
2554,19,6,Nov,2023,993.46
2555,2,2,Aug,2024,558.15
2556,19,4,Sep,2023,645.16
2557,9,4,Sep,2023,452.65
2558,18,2,Oct,2023,178.73
2559,10,3,Nov,2024,400.91
2560,15,4,Oct,2024,576.27
2561,9,5,May,2023,204.14
2562,5,2,Feb,2023,185.95
2563,16,6,Oct,2023,409.17
2564,6,6,Feb,2024,775.39
2565,17,3,Feb,2023,495.28
2566,13,5,Nov,2023,515.46
2567,10,6,Dec,2023,430.06
2568,2,3,Jul,2023,221.71
2569,10,1,Jun,2024,969.04
2570,10,2,Jun,2023,727.06
2571,6,4,Jul,2023,406.03
2572,3,1,Jul,2023,452.4
2573,6,2,Aug,2023,263.64
2574,9,1,Feb,2023,377.2
2575,3,3,Mar,2024,790.41
2576,19,5,Jan,2023,898.04
2577,2,5,Jul,2024,653.74
2578,17,2,Jun,2024,532.05
2579,3,2,Jul,2023,32.87
2580,7,2,Sep,2024,51.2
2581,18,4,Jun,2023,863.61
2582,10,6,Nov,2023,179.96
2583,7,5,Jun,2024,586.73
2584,13,6,Aug,2024,936.73
2585,5,3,Apr,2024,311.7
2586,16,1,Jan,2023,178.91
2587,14,2,Oct,2024,453.28
2588,13,2,Feb,2024,715.96
2589,19,5,Jul,2024,652.72
2590,2,1,Jun,2023,176.93
2591,10,3,Apr,2023,616.59
2592,1,2,Jun,2023,288.25
2593,8,1,Apr,2024,688.69
2594,8,5,Jul,2023,626.33
2595,1,3,Feb,2023,23.25
2596,15,6,Feb,2023,944.13
2597,16,2,Feb,2023,127.08
2598,9,2,Dec,2023,204.05
2599,3,5,Aug,2023,20.94
2600,5,6,Feb,2024,597.27
2601,18,1,Dec,2024,480.78
2602,11,3,Apr,2024,108.84
2603,9,4,Nov,2024,84.59
2604,15,2,Apr,2023,443.87
2605,20,2,Aug,2024,124.93
2606,5,4,Mar,2024,532.33
2607,3,2,Feb,2023,130.03
2608,13,1,Jul,2024,884.21
2609,15,5,Mar,2024,332.72
2610,15,1,Oct,2023,510.9
2611,7,4,Apr,2024,747.89
2612,15,5,Aug,2023,900.8
2613,7,2,Feb,2023,345.53
2614,9,2,Jul,2023,676.38
2615,2,4,Oct,2023,513.6
2616,18,3,Jan,2024,179.01
2617,2,3,Oct,2023,787.58
2618,7,6,Apr,2023,766.53
2619,4,5,Mar,2024,929.83
2620,12,3,Mar,2023,304.97
2621,10,2,Jan,2024,360.83
2622,1,2,May,2024,973.72
2623,13,6,Dec,2024,228.05
2624,13,6,Aug,2024,449.25
2625,13,3,Oct,2023,63.11
2626,19,6,Feb,2023,796.44
2627,20,6,May,2023,221.76
2628,8,4,May,2023,272.62
2629,19,5,Jan,2023,614.84
2630,20,5,May,2023,477.33
2631,6,5,Feb,2023,509.21
2632,4,6,Dec,2024,154.46
2633,7,3,Apr,2023,47.85
2634,6,2,Aug,2023,331.5
2635,11,2,May,2023,694.86
2636,17,1,Dec,2024,68.38
2637,9,4,Aug,2024,202.2
2638,2,1,May,2024,296.93
2639,6,6,Jul,2023,917.62
2640,6,4,Nov,2023,887.67
2641,14,1,May,2023,842.81
2642,8,3,Dec,2024,405.14
2643,16,2,Mar,2023,821.46
2644,9,6,Mar,2024,906.73
2645,5,1,May,2024,103.8
2646,8,3,Oct,2024,946.64
2647,1,6,Dec,2024,27.29
2648,19,2,Apr,2023,195.51
2649,3,5,Oct,2024,822.64
2650,20,4,Nov,2024,422.66
2651,14,5,Dec,2023,364.18
2652,5,2,Jul,2024,252.82
2653,8,1,Jun,2023,366.47
2654,20,5,Aug,2023,43.97
2655,1,1,Jul,2024,847.31
2656,16,3,Aug,2024,339.07
2657,19,5,Dec,2024,942.04
2658,14,1,May,2023,13.18
2659,2,1,Mar,2023,519.51
2660,20,1,Jul,2024,454.67
2661,20,5,Dec,2023,932.49
2662,13,1,Oct,2023,519.93
2663,18,1,Apr,2024,740.84
2664,18,5,Nov,2023,168.32
2665,19,5,Dec,2023,74.38
2666,9,2,Nov,2024,275.15
2667,12,6,Feb,2024,506.8
2668,14,4,Jun,2024,152.98
2669,19,2,Aug,2023,31.63
2670,1,5,Mar,2023,617.52
2671,3,4,Apr,2023,54.81
2672,12,2,Nov,2024,618.14
2673,2,5,Jun,2024,62.04
2674,16,1,Jan,2023,993.84
2675,5,6,Jul,2023,450.08
2676,18,1,Aug,2023,373.27
2677,1,6,Nov,2023,737.69
2678,18,3,Feb,2024,612.65
2679,8,2,Jan,2024,459.35
2680,13,6,Sep,2024,354.46
2681,9,2,Sep,2023,62.98
2682,13,2,Mar,2023,162.14
2683,9,2,Feb,2024,106.74
2684,20,5,Jan,2024,893.2
2685,6,5,May,2023,759.47
2686,12,6,Jan,2023,700.05
2687,15,3,Mar,2024,856.94
2688,20,3,Feb,2024,978.46
2689,20,5,Mar,2023,60.06
2690,8,1,May,2024,766.28
2691,9,3,Jun,2023,600.61
2692,19,2,Feb,2023,260.96
2693,17,6,Sep,2023,421.34
2694,18,5,Jun,2023,541.45
2695,18,4,May,2024,335.41
2696,14,5,Aug,2023,552.63
2697,10,1,Sep,2023,515.85
2698,15,3,Nov,2024,424.34
2699,8,5,Feb,2024,966.49
2700,10,4,Aug,2023,695.41
2701,4,2,Jun,2023,378.14
2702,19,1,Sep,2023,943.2
2703,18,1,Sep,2023,99.71
2704,6,3,Oct,2024,762.8
2705,17,5,Sep,2023,430.31
2706,9,6,Feb,2023,919.07
2707,5,4,Sep,2024,404.45
2708,7,4,Feb,2024,705.88
2709,19,4,Dec,2024,131.26
2710,18,3,Feb,2024,707.55
2711,9,1,Jun,2024,390.25
2712,9,6,Jun,2023,407.89
2713,3,4,Apr,2023,828.76
2714,10,3,Feb,2023,883.82
2715,16,5,May,2023,125.74
2716,14,2,Oct,2023,676.42
2717,3,1,Jan,2023,658.03
2718,12,5,Dec,2024,512.42
2719,11,1,Apr,2023,838.17
2720,15,6,May,2023,877.67
2721,4,5,Mar,2023,587.7
2722,15,4,Oct,2024,971.69
2723,9,5,Dec,2023,981.29
2724,14,5,Feb,2024,72.82
2725,20,1,Jun,2023,93.72
2726,15,1,Jun,2024,342.06
2727,9,4,Jul,2024,117.2
2728,9,2,Jun,2023,154.8
2729,18,3,Aug,2024,685.02
2730,1,5,May,2023,875.57
2731,15,3,Dec,2023,924.75
2732,15,4,Jul,2023,923.18
2733,9,5,Jul,2023,540.8
2734,1,5,Mar,2023,502.04
2735,16,2,Feb,2023,298.24
2736,5,2,Jun,2024,642.98
2737,9,6,Jun,2023,271.97
2738,15,6,Mar,2023,957.13
2739,20,6,Jul,2023,360.11
2740,10,1,Jul,2024,289.56
2741,13,6,May,2023,470.2
2742,16,2,Mar,2023,163.12
2743,8,5,Nov,2024,987.55
2744,12,6,Apr,2024,686.27
2745,7,4,Aug,2024,825.26
2746,12,2,Nov,2024,610.0
2747,6,1,Jul,2024,356.44
2748,2,3,May,2024,296.23
2749,11,2,Sep,2024,550.81
2750,5,1,Dec,2023,407.07
2751,12,1,Oct,2024,659.64
2752,4,2,Jan,2023,244.14
2753,15,2,Dec,2024,898.61
2754,4,4,Feb,2024,308.4
2755,1,6,Oct,2024,607.43
2756,11,6,Feb,2023,719.25
2757,20,1,Mar,2024,997.79
2758,14,6,Mar,2024,779.66
2759,6,1,May,2023,797.62
2760,14,3,Feb,2024,96.15
2761,5,3,Feb,2024,904.01
2762,10,3,Jun,2023,89.73
2763,9,4,Sep,2023,497.2
2764,20,4,Jan,2023,230.11
2765,4,2,Dec,2023,235.58
2766,5,6,Jan,2023,695.15
2767,4,5,Apr,2024,267.81
2768,11,2,Oct,2023,775.45
2769,19,6,Nov,2024,996.54
2770,13,5,Jun,2023,85.11
2771,6,3,Dec,2023,422.18
2772,3,2,Mar,2024,544.54
2773,20,5,Jan,2024,741.35
2774,13,2,Sep,2023,506.8
2775,8,5,Nov,2023,248.23
2776,16,4,Jun,2024,495.57
2777,6,1,Jan,2023,647.28
2778,12,6,Oct,2024,967.31
2779,7,2,Mar,2023,698.64
2780,18,4,Jul,2024,499.21
2781,6,1,Jan,2023,124.45
2782,17,4,Jul,2023,812.96
2783,2,1,Jul,2024,966.97
2784,4,2,Feb,2024,919.34
2785,5,4,Mar,2024,762.71
2786,7,3,Sep,2024,346.95
2787,5,1,Jul,2024,199.16
2788,14,2,Mar,2023,628.74
2789,3,6,Sep,2023,582.61
2790,9,1,Dec,2023,613.59
2791,17,4,Sep,2024,941.79
2792,18,4,Nov,2024,361.61
2793,13,4,Jan,2023,708.13
2794,7,6,Jun,2024,202.86
2795,15,2,Sep,2024,76.97
2796,5,1,Apr,2024,67.75
2797,6,2,Jan,2024,517.32
2798,12,5,Dec,2023,882.36
2799,14,3,Oct,2024,368.35
2800,14,2,Dec,2024,266.31
2801,16,2,Oct,2024,748.83
2802,13,4,Jul,2024,664.72
2803,16,1,Oct,2023,672.79
2804,18,4,Apr,2023,495.98
2805,19,6,Apr,2024,904.92
2806,1,3,May,2023,703.22
2807,8,1,Nov,2023,223.81
2808,16,6,Sep,2024,669.22
2809,11,3,Oct,2023,574.58
2810,8,4,Aug,2023,295.87
2811,19,6,Mar,2024,331.7
2812,20,1,May,2023,899.25
2813,15,2,Mar,2024,926.63
2814,9,1,Jan,2023,325.77
2815,18,3,Sep,2024,32.89
2816,12,5,Nov,2024,339.02
2817,9,1,Apr,2023,191.01
2818,8,2,Jul,2023,414.26
2819,17,3,Aug,2024,709.3
2820,2,5,Jun,2023,246.54
2821,13,4,Aug,2023,307.29
2822,5,1,Dec,2024,796.98
2823,19,6,Feb,2024,879.24
2824,2,4,Jun,2024,456.89
2825,20,2,Jun,2023,747.06
2826,4,3,Jun,2023,872.62
2827,8,2,Sep,2024,258.85
2828,4,6,Mar,2023,655.41
2829,4,1,Apr,2024,977.21
2830,19,6,Jun,2024,308.76
2831,7,3,Dec,2024,42.5
2832,19,3,Aug,2024,69.14
2833,19,3,Jan,2024,960.88
2834,4,1,Apr,2024,380.98
2835,18,5,Sep,2023,929.6
2836,11,1,Jul,2023,880.25
2837,20,5,Apr,2024,572.54
2838,7,1,Apr,2024,124.47
2839,8,1,Mar,2024,646.0
2840,11,1,Sep,2023,570.52
2841,6,4,Feb,2023,888.58
2842,15,1,Apr,2023,367.8
2843,16,2,Jan,2023,972.57
2844,19,2,Aug,2023,403.73
2845,10,4,Apr,2024,158.9
2846,3,4,Aug,2023,586.59
2847,14,6,Nov,2023,591.63
2848,3,6,Oct,2024,452.66
2849,15,1,Jun,2024,990.68
2850,4,2,Jul,2024,718.42
2851,10,6,Feb,2024,421.45
2852,13,4,Oct,2024,660.23
2853,6,2,May,2023,817.38
2854,17,6,May,2023,131.79
2855,4,3,Jan,2023,524.18
2856,10,5,Feb,2023,334.11
2857,15,2,Apr,2023,39.13
2858,8,5,Jan,2024,942.47
2859,1,6,Feb,2024,386.37
2860,18,4,Mar,2023,813.58
2861,10,5,Dec,2024,831.62
2862,1,6,Jul,2023,486.21
2863,15,5,Nov,2023,551.39
2864,5,2,Jul,2024,80.97
2865,14,6,Aug,2024,80.56
2866,16,4,Dec,2024,609.87
2867,5,3,Jul,2023,240.41
2868,9,2,Jul,2024,438.86
2869,14,3,Dec,2024,263.15
2870,18,6,May,2024,969.24
2871,7,1,Oct,2023,216.18
2872,16,5,Feb,2023,211.0
2873,20,4,Apr,2023,429.12
2874,12,1,Mar,2023,126.22
2875,9,4,Oct,2024,563.5
2876,17,3,Nov,2023,151.79
2877,10,6,Jul,2024,300.67
2878,18,3,Aug,2024,585.4
2879,10,4,Jan,2024,221.76
2880,14,6,Aug,2024,773.17
2881,8,3,May,2024,260.53
2882,9,1,Jul,2023,69.53
2883,2,6,May,2023,843.29
2884,19,6,Apr,2024,75.25
2885,13,6,Jul,2023,803.88
2886,8,6,Mar,2023,627.26
2887,16,4,Aug,2023,76.13
2888,13,2,Oct,2024,652.91
2889,11,2,Jun,2023,922.19
2890,19,2,Aug,2023,707.51
2891,16,5,Oct,2023,415.15
2892,16,5,Jan,2023,649.36
2893,15,1,Aug,2024,454.85
2894,12,2,Mar,2024,454.46
2895,5,4,Aug,2024,956.16
2896,6,6,Jul,2024,865.52
2897,5,2,Oct,2023,265.5
2898,12,4,Mar,2023,788.96
2899,16,5,Aug,2024,402.9
2900,10,5,Dec,2023,188.33
2901,10,5,Dec,2023,915.61
2902,10,2,Sep,2024,169.06
2903,13,2,Aug,2023,327.49
2904,15,6,Nov,2024,68.85
2905,19,5,Jul,2024,304.97
2906,17,6,Nov,2023,811.02
2907,19,1,Jul,2024,751.24
2908,14,4,Jan,2023,312.75
2909,15,5,Oct,2024,586.44
2910,10,5,Mar,2024,983.46
2911,2,2,Jan,2024,363.32
2912,17,3,Jun,2024,810.24
2913,5,2,May,2024,430.65
2914,12,2,Jan,2023,699.92
2915,18,5,Jan,2024,472.54
2916,19,3,Sep,2023,339.13
2917,20,1,Mar,2023,726.74
2918,6,5,Feb,2024,414.29
2919,13,6,Mar,2024,979.66
2920,8,6,Oct,2024,143.59
2921,10,4,Jul,2024,91.32
2922,6,6,Mar,2023,68.0
2923,10,6,Apr,2023,129.55
2924,6,2,Dec,2023,518.41
2925,3,6,Jul,2024,932.67
2926,13,1,Jan,2023,676.9
2927,7,2,Nov,2023,878.42
2928,11,6,Jun,2023,956.37
2929,1,1,Oct,2024,734.53
2930,13,2,Oct,2023,503.89
2931,11,4,Jun,2024,238.56
2932,7,5,Nov,2023,979.34
2933,20,1,Jun,2024,498.53
2934,20,1,Nov,2023,123.85
2935,14,1,Nov,2023,344.78
2936,8,2,Sep,2024,98.77
2937,17,4,Jan,2024,92.32
2938,14,2,Aug,2024,975.07
2939,11,2,Jul,2024,710.85
2940,14,4,Dec,2024,394.64
2941,20,4,Apr,2024,624.39
2942,2,5,Jul,2024,382.35
2943,6,4,Feb,2024,52.36
2944,13,5,Aug,2023,865.29
2945,16,3,Jul,2023,158.01
2946,7,1,Apr,2023,827.91
2947,20,3,Jun,2024,444.4
2948,2,3,Nov,2024,358.38
2949,7,1,Nov,2024,253.53
2950,19,4,Apr,2024,708.47
2951,15,4,Dec,2024,59.36
2952,4,3,Dec,2023,117.17
2953,12,3,Jul,2023,906.61
2954,12,1,Jul,2023,180.41
2955,15,2,Sep,2024,140.7
2956,17,6,Oct,2023,873.02
2957,14,4,Jul,2024,838.29
2958,16,6,Apr,2023,804.9
2959,5,2,Aug,2023,872.19
2960,20,3,Nov,2024,44.37
2961,8,6,Jul,2024,20.76
2962,12,6,Nov,2024,829.87
2963,3,6,Nov,2024,276.9
2964,16,1,Jul,2024,443.16
2965,18,1,Apr,2024,390.26
2966,16,1,Jun,2023,150.14
2967,2,4,May,2024,569.91
2968,4,5,Oct,2024,893.14
2969,5,5,Jun,2023,533.16
2970,1,6,Dec,2024,421.18
2971,12,3,Nov,2023,60.55
2972,4,5,Aug,2024,821.3
2973,10,4,Jul,2024,432.53
2974,17,6,Oct,2023,337.37
2975,17,1,Nov,2023,112.87
2976,20,1,Oct,2023,74.08
2977,16,4,Oct,2024,705.07
2978,13,3,Jun,2023,923.65
2979,2,4,Feb,2023,913.08
2980,11,4,Oct,2024,986.75
2981,15,3,Dec,2024,179.76
2982,3,4,Oct,2023,88.11
2983,20,6,Jul,2024,850.37
2984,7,1,Sep,2024,91.62
2985,19,3,May,2024,269.44
2986,20,4,Feb,2023,25.48
2987,2,3,Jun,2023,576.69
2988,1,5,Mar,2023,108.48
2989,18,1,Mar,2023,864.99
2990,2,6,May,2024,924.91
2991,12,1,Aug,2024,789.64
2992,19,6,Oct,2024,342.32
2993,13,3,Apr,2024,494.23
2994,18,4,May,2023,537.55
2995,18,2,Feb,2023,454.41
2996,10,5,May,2023,722.63
2997,20,2,Dec,2024,819.16
2998,1,1,Feb,2024,326.7
2999,15,3,Feb,2023,941.87
3000,7,2,Sep,2024,601.06
3001,18,5,Dec,2024,260.33
3002,3,3,Aug,2023,156.35
3003,7,4,Nov,2024,251.09
3004,17,3,Dec,2024,625.51
3005,19,6,Apr,2024,792.38
3006,1,2,Jun,2024,325.14
3007,16,6,May,2023,195.27
3008,8,2,May,2023,719.46
3009,1,4,Nov,2023,159.39
3010,4,4,Apr,2024,261.69
3011,12,2,Feb,2024,539.0
3012,8,3,Aug,2023,560.09
3013,1,5,May,2024,144.4
3014,15,1,Sep,2023,964.83
3015,1,3,May,2024,950.25
3016,14,1,Feb,2024,906.75
3017,10,4,Oct,2023,674.17
3018,3,3,Jan,2024,361.31
3019,5,5,Oct,2023,93.68
3020,17,3,Jun,2023,638.5
3021,19,3,Feb,2024,167.14
3022,13,4,Mar,2024,857.42
3023,20,4,Apr,2024,924.14
3024,1,1,Oct,2023,725.59
3025,12,3,May,2023,550.48
3026,20,4,Aug,2024,870.66
3027,4,1,Mar,2024,90.37
3028,15,3,Jan,2023,631.39
3029,3,4,May,2024,953.65
3030,12,3,Feb,2024,785.77
3031,9,3,Sep,2023,537.86
3032,8,4,May,2023,770.36
3033,9,3,Mar,2023,296.86
3034,9,5,Oct,2023,463.73
3035,3,4,Oct,2023,226.24
3036,7,5,Jan,2023,907.78
3037,4,2,Dec,2024,705.05
3038,15,3,Jan,2023,18.04
3039,10,5,Mar,2023,745.02
3040,12,2,Mar,2023,386.22
3041,18,4,Jul,2023,963.95
3042,11,5,Jun,2024,242.14
3043,17,5,May,2024,626.28
3044,20,5,Oct,2023,515.16
3045,8,5,Mar,2024,895.48
3046,17,2,Jan,2024,860.96
3047,5,5,Jan,2024,913.95
3048,8,3,Nov,2024,526.33
3049,19,4,Oct,2024,163.57
3050,13,6,Mar,2023,364.47
3051,14,4,Apr,2024,347.77
3052,2,5,Jan,2024,964.09
3053,5,3,Mar,2024,400.44
3054,4,2,Apr,2023,93.59
3055,8,4,Jul,2024,950.25
3056,7,2,Jan,2024,219.74
3057,19,5,Apr,2023,152.8
3058,17,1,Mar,2023,410.74
3059,1,5,Feb,2024,413.03
3060,17,6,Oct,2024,671.74
3061,6,6,Nov,2023,235.17
3062,4,6,Apr,2023,686.89
3063,13,6,Aug,2024,399.5
3064,17,2,Oct,2024,408.18
3065,4,6,Sep,2024,621.53
3066,17,4,Mar,2024,186.01
3067,6,1,Aug,2024,765.88
3068,11,1,Jul,2024,946.42
3069,6,4,Feb,2024,778.86
3070,14,2,Sep,2024,689.92
3071,4,6,Jul,2023,879.86
3072,13,5,Jan,2023,543.87
3073,11,4,Dec,2023,721.64
3074,3,1,May,2024,643.04
3075,6,3,Mar,2023,175.27
3076,11,5,Jul,2023,367.24
3077,19,4,Jun,2023,19.85
3078,12,6,Nov,2023,17.05
3079,6,2,Jul,2023,846.64
3080,5,2,Aug,2024,698.48
3081,13,4,Feb,2024,294.5
3082,13,3,Aug,2024,64.47
3083,1,4,Jul,2023,658.73
3084,5,6,Nov,2024,845.18
3085,2,3,Jan,2024,534.57
3086,6,2,Apr,2024,633.94
3087,2,4,May,2023,710.56
3088,8,1,Dec,2023,181.53
3089,8,1,Apr,2023,222.38
3090,4,4,Mar,2024,756.01
3091,18,2,Aug,2023,694.63
3092,7,2,Feb,2024,48.4
3093,8,2,May,2024,743.8
3094,16,4,Aug,2024,216.77
3095,8,1,Jun,2023,845.62
3096,16,4,Dec,2023,681.88
3097,14,2,Aug,2023,887.12
3098,2,6,Sep,2023,996.36
3099,17,5,Jul,2024,887.85
3100,20,5,Oct,2023,122.29
3101,1,5,Aug,2024,721.74
3102,15,3,Mar,2024,210.91
3103,1,4,Sep,2023,342.99
3104,8,2,Jun,2024,71.54
3105,2,1,Nov,2023,967.97
3106,14,4,Apr,2023,542.58
3107,14,4,Mar,2024,174.22
3108,18,6,Mar,2023,955.68
3109,3,6,Jun,2023,858.47
3110,1,6,May,2023,897.66
3111,5,6,Oct,2024,783.91
3112,1,5,Jan,2023,752.09
3113,7,2,Aug,2023,313.13
3114,8,1,Oct,2024,553.0
3115,15,1,Nov,2023,14.46
3116,4,3,Mar,2024,346.47
3117,11,3,Aug,2023,358.65
3118,11,5,Mar,2023,764.03
3119,1,1,Aug,2024,732.85
3120,10,6,Nov,2024,782.85
3121,5,1,Oct,2024,957.61
3122,10,5,Dec,2024,870.03
3123,18,2,Apr,2024,830.45
3124,10,1,Feb,2023,576.78
3125,13,6,Jun,2023,413.3
3126,1,4,Jul,2023,725.05
3127,20,6,Feb,2023,585.65
3128,12,2,Jun,2023,537.01
3129,7,3,May,2024,729.08
3130,20,3,Nov,2023,23.18
3131,18,2,Apr,2023,437.29
3132,8,3,Apr,2024,156.27
3133,9,2,Oct,2024,978.0
3134,11,3,Mar,2023,306.08
3135,14,5,Apr,2023,362.15
3136,1,1,Dec,2024,194.96
3137,8,2,Sep,2023,901.0
3138,13,6,Dec,2024,76.81
3139,1,6,Jun,2024,893.3
3140,2,4,Jul,2023,475.66
3141,3,4,Feb,2023,93.35
3142,4,4,Sep,2024,894.04
3143,14,4,Jun,2024,46.41
3144,20,4,Jul,2024,799.36
3145,1,4,Dec,2023,909.25
3146,1,6,Oct,2023,281.15
3147,4,1,Mar,2024,239.33
3148,16,5,Jun,2023,653.77
3149,14,3,Aug,2023,229.78
3150,15,2,Nov,2024,945.45
3151,17,3,Mar,2024,986.11
3152,20,6,Feb,2024,226.12
3153,6,1,Dec,2024,924.46
3154,15,2,Oct,2023,243.0
3155,10,2,Sep,2023,220.88
3156,17,6,Jan,2024,61.0
3157,13,3,Aug,2024,550.51
3158,17,6,Dec,2024,558.08
3159,14,5,Dec,2024,75.1
3160,20,3,Dec,2024,580.1
3161,11,5,Jun,2023,319.65
3162,18,1,Nov,2024,212.45
3163,5,2,Apr,2023,408.77
3164,3,3,Sep,2023,571.36
3165,8,1,May,2024,611.94
3166,20,2,Sep,2024,369.57
3167,4,6,May,2023,714.98
3168,12,4,Apr,2023,780.68
3169,20,1,Feb,2023,950.35
3170,4,5,Oct,2024,595.01
3171,12,5,Jan,2024,77.81
3172,20,5,Feb,2023,130.94
3173,12,3,Dec,2023,723.43
3174,17,5,Sep,2024,586.9
3175,19,3,Jan,2024,174.72
3176,10,6,Mar,2024,481.02
3177,4,6,Jan,2023,691.73
3178,1,5,Dec,2024,161.58
3179,5,6,Jun,2024,493.98
3180,20,1,Feb,2023,684.62
3181,16,1,Jan,2023,473.44
3182,16,5,Jul,2023,668.91
3183,12,5,Dec,2023,853.54
3184,2,5,Dec,2023,647.09
3185,17,4,Aug,2023,229.93
3186,16,2,Mar,2023,959.85
3187,19,1,May,2023,328.07
3188,14,6,Aug,2023,865.7
3189,17,1,Oct,2023,765.66
3190,1,4,Sep,2024,698.22
3191,3,3,Sep,2024,734.37
